Date,SO2,NO2,CO,O3,PM2.5,PM10,SolarRad,Rainfall,Temp,Humidity,WindSpeed,IndoorPatient,OutdoorPatient
02-10-14,0,10.56,0,0,73.89,0,113.5,0,29.4,74,2,28,107
08-10-14,0,12.56,0,0,43.15,63.64,99.31,0,29.1,76,0,28,97
09-10-14,0,12.98,0,0,50.43,71.37,107.89,0,29.5,76,2,27,149
11-10-14,42.72,9.68,0,0,17.87,28.67,79.93,1,26.6,87,3,48,199
12-10-14,41.32,0.51,0,0,18.34,26.59,115.74,37,27.8,81,2,41,212
13-10-14,41.26,0.4,0.75,4.28,23.39,34.37,179.83,0,27.6,84,2.5,49,224
14-10-14,28.87,0,0.46,1.67,21.86,37.83,125.99,6,28,85,2,45,245
15-10-14,0,0,0.62,1.88,22.73,36.16,157.34,2,29.2,75,2,42,233
16-10-14,0,0,0.54,1.92,26.39,39.81,158.47,0,28.9,72,2,38,209
18-10-14,0,0,0.74,1.94,40.12,66.58,136.19,0,26.4,66,2,52,256
19-10-14,0,0,0.55,1.94,44.12,70.04,167.99,0,27.1,64,2.3,63,302
20-10-14,0,0,0.67,1.96,52.11,81.28,130.22,0,27,70,2,51,289
21-10-14,0,0,1.07,1.97,54.58,89.95,168.75,0,26.9,68,0,40,264
22-10-14,0,0,1.2,1.99,64.84,99.52,158.9,0,27.7,64,2,34,259
23-10-14,0,0,0.82,2,56.71,85.75,132.57,0,27.1,68,2,40,203
25-10-14,0,0,0.8,2.17,58.21,88.24,136.96,0,27.2,72,2,42,230
26-10-14,0,0,0.79,2.19,54.59,78.48,67.54,1,26.4,73,2,37,225
27-10-14,10.18,0,0.72,2.14,48.26,75.74,55.03,0,24.5,71,0,49,259
28-10-14,15.45,0,0.71,2.17,74.69,104.34,49.64,0,23.4,81,0,38,273
29-10-14,18.54,0,0.73,2.16,50.88,80.15,167.67,0,24.5,72,2,44,242
30-10-14,0,0,0.46,0,51.86,86.36,178.1,0,25.2,65,2,29,150
01-11-14,0,0,0.46,0.08,94.79,144.8,230.46,0,26.3,65,2,47,241
02-11-14,4.2,0,0.67,0.35,50.82,90.78,181.81,0,25.9,68,2,47,190
03-11-14,3.96,0,1.33,0.46,83.21,104.96,152.37,0,26.7,68,2,34,201
05-11-14,4.66,0,1.42,0.31,87.53,107.89,144.23,0,26.2,68,0,42,305
06-11-14,4.73,0,1.06,0.54,65.99,104.95,154.13,0,27.5,62,2,27,196
08-11-14,0,0,1.06,0.28,41.42,75.06,98.83,0,29.2,66,2,49,307
09-11-14,0,0,0.91,0.28,44.67,84.45,73.6,0,27.4,79,2,39,359
10-11-14,0,0,1.22,0.28,58.82,101.67,155.36,0,26.3,60,2,52,288
11-11-14,0,0,1.25,0.26,76.53,123.65,122.39,0,25.6,64,2,46,309
12-11-14,0,0,1.59,0.26,120.93,192.64,118.52,0,25.5,66,0,45,276
13-11-14,0,0,1.89,0.28,153.64,264.38,105.6,0,25.4,66,2,39,209
15-11-14,0,0,1.66,0.25,143.63,221.57,120.33,0,22.8,58,2,33,263
16-11-14,0,0,1.6,0.25,132.1,208.3,117.37,0,23.1,64,2,51,313
17-11-14,0,0,1.76,0.27,143.1,229.3,97,0,23.6,71,0,48,290
18-11-14,0,0,2.14,0.29,122.9,196.87,122.83,0,24.4,69,2,43,278
19-11-14,0,0,1.67,0.26,111.69,167.31,95.74,0,24.5,67,1,35,233
20-11-14,0,0,1.27,0.26,108.27,168.12,105.57,0,24.5,62,2,42,225
22-11-14,0,0,1.27,0.29,169.96,247.99,120.36,0,22,64,2,50,278
23-11-14,0,0,1.73,0.3,209.51,321.08,105.38,0,21.8,68,3,47,309
24-11-14,0,0,2.24,0.29,176.54,274.06,110.09,0,21.5,64,0,36,276
25-11-14,0,0,1.7,0.28,145.41,219.15,117.11,0,21.5,66,2,38,257
26-11-14,0,0,1.7,0.28,149.88,239.21,104.12,0,20.9,72,0,42,258
27-11-14,0,0,1.98,0.3,183.15,282.56,91.63,0,21.6,72,0,48,262
29-11-14,0,0,2.59,0.32,221.22,334.25,97.3,0,21.1,70,0,46,253
30-11-14,0,0,2.48,0.32,186.59,277.84,84.53,0,21.4,78,0,37,308
01-12-14,0,0,2.35,0.34,193.02,282.46,75.1,0,21.4,76,2,44,266
02-12-14,0,0,1.92,0.32,130.44,195.59,105.41,0,21.7,73,0,37,263
03-12-14,0,0,1.52,0.27,133.35,212.15,86.15,0,21.7,74,0,41,281
04-12-14,0,0,2.31,0.36,158.16,247.4,92.49,0,22.1,77,0,39,211
06-12-14,0,0,2.14,0.35,111.02,176.96,119.63,0,23.4,67,2,42,274
07-12-14,0,0,1.36,0.33,122.07,171.87,106.68,0,19.1,83,2,52,328
08-12-14,0,0,1.12,0.35,133.7,168.25,99.01,0,18.5,83,2,43,275
09-12-14,0,0,1.64,0.42,142.87,215.99,103.01,0,18.6,86,0,39,223
10-12-14,0,0,1.94,0.5,202.38,311.65,79.44,0,18.9,87,0,33,217
11-12-14,0,0,1.98,0.65,182.04,252.57,65.04,0,17.5,85,2,30,212
13-12-14,0,0,1.58,0.54,146.39,221.37,44.42,0,17.5,86,0,37,270
14-12-14,0,0,1.81,0.65,145.26,227.84,56.83,0,19.9,81,2,47,257
15-12-14,0,0,1.52,0.69,147.77,229.5,56.61,0,19.9,81,0,48,223
17-12-14,0,0,0.99,0.6,118.29,167.26,98.46,0,18.7,73,2.5,44,243
18-12-14,0,0,0.84,0.62,140.51,209.34,91.58,0,16.1,86,2,29,189
20-12-14,0,0,1.76,0.77,125.87,191.02,124.65,0,19.9,66,2,44,236
21-12-14,0,0,1.42,0.61,137.96,219.43,96.67,0,20,66,2,35,322
22-12-14,0,0,1.7,0.47,146.11,226.01,105.93,0,19.3,66,0,38,254
23-12-14,0,0,1.57,0.53,147.25,226.79,99.68,0,18.8,67,2,50,248
24-12-14,0,0,1.3,0.57,147.51,231.44,105,0,19.9,67,2,38,257
27-12-14,0,0,0.82,0.64,162.25,222.52,67.9,0,14.8,86,2,36,217
28-12-14,0,0,0.95,0.65,203.91,283.07,84.37,0,15.9,86,1.5,40,271
29-12-14,0,0,1.49,0.69,262.95,370.61,88.54,0,15.6,87,2,36,136
30-12-14,0,0,2.09,0.7,223.04,326.56,88.81,0,18.2,80,0,45,208
31-12-14,0,0,1.8,0.77,244.81,375.07,36.54,0,19.4,75,0,44,167
01-01-15,10.25,2.26,1.91,0.9,205.05,325.55,57.11,0,22.1,71,0,27,186
02-01-15,9.5,15.41,1.69,0.81,163.37,283.75,55.74,0,23.7,71,2,13,34
03-01-15,9.65,38.91,2.12,0.78,158.19,264.23,86.1,0,24.7,73,2,47,280
04-01-15,8.84,27.97,1.27,0.61,84.84,130.97,87.47,1,22.6,78,3,22,24
05-01-15,7.78,15.55,0.58,0.51,71.95,112.57,97.33,0,19.4,71,2.5,34,153
06-01-15,8.04,20.66,0.97,0.48,92.97,146.1,119.06,0,18.9,64,2.5,35,221
07-01-15,8.27,16.48,1.22,0.58,148.84,214.53,101.13,0,17.2,69,2,48,243
08-01-15,7.47,4.62,0.95,0.57,175.22,255.33,101.99,0,17.6,69,2,31,215
09-01-15,7.3,7.36,0.84,0.67,191.48,294.48,96.71,0,17.5,78,2,25,27
10-01-15,7.87,20.43,0.94,0.8,275.4,241.24,124.39,0,17.6,72,2,43,226
11-01-15,7.7,20.3,0.76,0.71,206.12,239.07,120.09,0,15.6,77,1.8,33,221
12-01-15,7.79,15.74,0.77,0.45,160.5,238.16,125.21,0,17.1,72,2,41,244
13-01-15,8.2,13.34,0.96,0.49,168.97,240.51,116.11,0,18.7,73,2,34,222
14-01-15,9.65,24.22,1.05,0.59,174.87,254.53,108.1,0,20.3,69,2,43,265
15-01-15,10.72,45.2,0.85,0.63,176.06,294.13,128.4,0,19.7,66,2,32,214
16-01-15,11.11,47.76,1.4,0.62,197.54,316.34,101.63,0,21.3,61,2,22,14
17-01-15,11.44,47.11,1.02,0.57,139.81,196.84,82.2,2,18.2,78,2.3,40,290
18-01-15,10.26,42.14,0.7,0.54,135.94,176.01,52.92,0,14.1,87,2.7,53,257
19-01-15,10.36,37.82,0.57,0.55,158.21,209.41,50.55,0,14.4,86,2.3,45,284
20-01-15,10.33,15.44,0.52,0.54,153.54,206.22,105.8,0,15.1,84,1.5,33,207
21-01-15,9.12,13.78,0.66,0.59,172.97,244.7,108.49,0,16.5,84,2,38,204
22-01-15,9.23,17.99,0.86,0.64,151.21,218.3,131.79,0,19.3,73,1.5,34,192
23-01-15,8.7,9.31,0.95,0.73,148.07,223.11,129.02,0,20.4,64,1.5,19,26
24-01-15,8.1,4.82,0.91,0.7,168.12,257.68,128.71,0,19.8,66,2,54,280
25-01-15,8.69,6.03,0.77,0.69,130.01,204.98,149.71,0,20.5,59,2,44,262
26-01-15,8.07,6.84,0.65,0.64,121.11,192.76,150.97,0,20.5,55,2,45,246
27-01-15,8.98,6.47,0.51,0.62,118.77,188.39,136.32,0,21,63,2.5,47,257
28-01-15,9.73,10.11,0.5,0.59,108.87,168.81,142.4,0,21.3,63,3,42,252
29-01-15,9.03,12.03,0.46,0.57,100.32,179.61,130.56,0,21.1,62,2.7,45,222
30-01-15,10.78,15.91,0.33,0.52,110.27,159.67,94.74,0,19.1,72,2,21,24
31-01-15,10.49,17.37,0.32,0.55,130.64,190.98,150.71,0,17.8,58,2,44,264
01-02-15,12.73,24.84,0.39,0.53,138.48,201.33,153.44,0,18.1,57,2.3,40,259
02-02-15,10.28,14.72,0.4,0.6,136.02,213.29,154.22,0,19.7,57,2,43,234
03-02-15,14.4,12.84,0.61,0.57,126.75,210.1,154.69,0,20.9,56,0,41,244
04-02-15,11.92,15.29,0.6,0.57,110.49,191.6,149.32,0,21,63,2,38,233
05-02-15,9.95,24.15,1.19,0.55,176.68,292.29,124.77,0,22.3,57,2,33,253
06-02-15,9.13,17.36,0.66,0.49,126.2,211.66,129.23,0,20.2,55,2.7,21,44
07-02-15,10.28,17.43,0.36,0.46,133.9,206.27,140.77,0,19.4,65,1.5,49,342
08-02-15,8.53,5.09,0.55,0.48,144.45,235.28,134.07,0,20.9,63,2,36,306
09-02-15,9.38,11.37,0.53,0.52,164.13,250.44,128.72,0,21.8,62,3.5,38,266
10-02-15,10.35,14.32,0.55,0.48,128.6,225.31,126.27,0,21.3,63,2.5,34,262
11-02-15,11.01,22.19,0.78,0.47,121.09,225.42,128.17,0,20.2,58,2,52,292
12-02-15,10.86,19.59,0.51,0.39,130.05,248.16,156.15,0,20.1,52,2.5,46,264
13-02-15,13.54,13.92,0.7,0.38,174.78,313.99,137.43,0,20.3,59,2.5,20,42
14-02-15,16.69,24.82,0.95,0.44,154.45,269.28,134.57,0,21.9,56,2,39,321
15-02-15,21.64,34.57,0.52,0.42,126.25,192.98,97.86,4,21.5,65,2,60,362
16-02-15,14.74,21.68,0.45,0.43,123.31,199.49,144.08,0,21.8,59,2,40,319
17-02-15,9.51,7.44,0.72,0.49,152.45,262.82,133.71,0,22.4,59,2,55,324
18-02-15,0,0,0.88,0.46,143.71,248.36,123.56,0,23.4,67,2,57,279
19-02-15,0,0,0.36,0.39,58.4,121.75,88.75,2,20.5,75,2,43,256
20-02-15,0,0,0.52,0.41,100.37,162.28,133.32,11,23.1,74,2,21,36
21-02-15,0,0,0.49,0.42,109.38,184.68,131.29,0,24.6,68,2,21,62
22-02-15,0,0,0.27,0.43,91.09,155.63,126.96,0,24.5,73,2,50,435
23-02-15,0,0,0.31,0.47,91.29,159.34,143.06,0,25.8,67,2,45,329
24-02-15,7.91,3.16,0.27,0.48,81.39,160.38,154.5,0,26.1,61,2,52,298
25-02-15,9.83,10.71,0.13,0.48,75.96,145.05,107.36,0,25.9,75,0,30,292
26-02-15,9.48,9.75,0.12,0.48,75.89,131.36,149.44,0,26.7,67,2.3,43,253
27-02-15,12.77,14.95,0.09,0.46,51.67,102.14,147.01,0,26.4,71,2.3,28,34
28-02-15,15.23,12.02,0.09,0.48,52.67,100.34,149.21,0,25.9,69,2,58,307
01-03-15,16.87,10.39,0.34,0.49,131.2,232.12,128.62,0,27.5,67,0,53,350
02-03-15,15.85,18.97,0.3,0.49,114.18,198.48,137.55,0,26.4,59,6,35,295
03-03-15,9.68,6.56,0.1,0.45,84.02,161.61,166.83,0,24.8,59,2.5,44,293
04-03-15,15.43,6.28,0.2,0.44,100.2,151.23,80.32,0,22.3,77,2.5,51,260
05-03-15,14.57,17.44,0.13,0.4,68.01,115.72,184.32,4,22.5,56,4,42,256
06-03-15,16.76,32.46,0.18,0.41,73.43,145.42,189.16,0,21.5,52,2.5,22,40
07-03-15,13.24,37.59,0.31,0.44,82.99,156.49,179.5,0,22.3,54,2.5,47,331
08-03-15,19.68,24.37,0.5,0.46,98.94,190.97,186.47,0,24.5,50,2,49,395
09-03-15,13.03,17.66,0.19,0.48,87.94,174.66,184.24,0,25.7,48,2,33,291
10-03-15,17.47,29.33,0.21,0.46,99.1,196.47,187.57,0,25.4,45,2,57,320
11-03-15,23.14,2.94,0.67,0.5,96.83,219.68,193.78,0,24.1,41,3,49,311
12-03-15,35.64,0.1,0.49,0.47,75.07,179.59,202.64,0,24.1,43,2,32,277
13-03-15,26.97,2.79,0.5,0.52,137.14,270.99,178.88,0,24.8,52,2.5,14,28
14-03-15,12.14,5.18,0.74,0.53,133.01,285.93,171.3,0,26.9,46,3,60,346
15-03-15,15.84,1.24,0.54,0.49,121.99,214.03,113.19,0,28.5,42,2.6,49,384
16-03-15,15.07,2.76,0.09,0.47,48.01,151.56,167.65,0,26.8,46,3,56,395
17-03-15,33.39,7.43,0.05,0.47,73.62,142.62,167.46,0,27.2,55,2,34,52
18-03-15,20.67,2.38,0.07,0.49,168.83,157.19,141.19,0,26.2,56,2,50,388
19-03-15,7.95,1,0.19,0.45,76.8,164.04,188.01,0,26.1,45,4,35,261
20-03-15,6.65,3.24,0.11,0.46,68.33,141.45,197.82,0,26.6,34,2,16,38
21-03-15,20.76,2.93,0.11,0.47,76.51,151.36,197.74,0,26.3,46,2,39,350
22-03-15,20.58,4.29,0.22,0.48,105.52,200.98,190.31,0,26.8,46,2,64,426
23-03-15,21.03,0.09,0.12,0.68,109.42,186.07,186.77,0,28.5,48,2,50,348
24-03-15,7.66,0.09,0.14,0.58,92.06,183.5,177.74,0,29.9,48,2,46,352
25-03-15,0.72,0.35,0.21,0.54,91.17,173.63,170.72,0,29.6,49,2.5,54,314
26-03-15,0.54,0.06,1.27,0.51,71.19,154.31,168.83,0,28,55,2,25,41
27-03-15,0.61,0.09,1.48,0.54,64.66,112.86,168.75,0,29.1,62,2,12,59
28-03-15,2.7,0.26,0.77,0.52,50.12,92.35,155.27,0,29.2,62,2,45,348
29-03-15,3.94,1.28,0.58,0.53,45.7,88.81,140.29,0,28.4,67,2,45,369
30-03-15,3.94,0.11,0.31,0.54,37.44,75.43,176.47,0,28.7,63,2,49,337
31-03-15,3.52,0,0.21,0.54,43.11,87.21,179.78,0,26.7,66,2,57,308
01-04-15,3.29,0.06,0,0.52,73.67,104.93,143.29,0,25.2,74,2.7,51,283
02-04-15,2.97,0.07,0.69,0.47,43.3,75.15,158.01,58,27.1,74,2,55,267
03-04-15,2.91,0,0.82,0.49,48.75,97.86,181.15,0,27.9,74,2,8,34
04-04-15,3.42,0.07,0.62,0.51,30.61,65.02,157.15,2,26.9,76,2.8,49,303
05-04-15,4.49,0.08,0.57,0.46,40.52,78.09,110.18,30,24.9,75,2.3,52,319
06-04-15,4.64,0.86,0.28,0.45,41.7,68.05,142.28,21,25.9,71,0,54,284
07-04-15,4.9,0,0.31,0.5,50.66,89.08,138.55,0,25.8,75,2,39,272
08-04-15,4.68,0.06,0.08,0.49,47.07,74.89,181.21,17,26.8,67,2,34,261
09-04-15,4.53,0.1,0.06,0.52,44.28,78.27,203.19,0,29.1,62,2,41,249
10-04-15,4.29,0.07,0.1,0.54,42.14,74.43,211.01,0,29.9,67,2.7,19,35
11-04-15,4.69,0.07,0.53,0.54,39.12,67.71,167.92,0,30.1,68,2,39,307
12-04-15,4.78,0.07,0.99,0.51,41.47,79.4,159.07,0,28.9,62,2,50,321
13-04-15,4.67,0.06,0.09,0.48,45.82,91.85,175.85,0,28.2,66,2,51,241
14-04-15,4.92,0.06,0.19,0.51,79.59,146.52,136.16,0,29.2,62,2,14,21
15-04-15,4.44,0.06,0.29,0.58,56.82,100.69,191.86,1,30.8,49,2.5,65,302
16-04-15,4.23,0.07,0.5,0.55,68.46,137.03,145.78,0,30,57,2,40,258
17-04-15,3.33,0.08,0.38,0.5,71.59,123.36,125.37,0,29.6,63,4,19,40
18-04-15,3.53,0.08,0.26,0.47,47.92,98.88,211.37,0,29.4,65,4.7,41,323
19-04-15,3.91,0.08,0.18,0.46,27.94,57.89,175.2,15,26.3,74,2.7,51,396
20-04-15,3.83,0.07,0.41,0.43,20.81,60.89,177.45,0,29.4,70,2.7,44,313
21-04-15,3.43,0.09,0.52,0.46,13.98,46.44,162.29,0,30.1,69,3.3,51,337
22-04-15,3.89,0.09,0.28,0.47,25.92,78.5,149.91,0,27.8,71,2.3,36,256
23-04-15,3.76,0.06,0.38,0.44,27.34,67.38,185.59,6,27.4,69,2.7,38,215
24-04-15,3.52,0.07,0.48,0.4,28.16,72.92,137.22,2,27.4,69,3,22,27
25-04-15,4.7,0.07,0.46,0.38,32.89,63.92,82.98,0,23.8,83,5.5,39,220
26-04-15,5.56,20.26,0.27,0.39,60.83,130.25,111.84,14,25.9,76,2,44,297
27-04-15,4.08,0.07,0.32,0.43,67.92,144.87,170.75,0,27.3,66,2,37,288
28-04-15,2.5,0,0.26,0.45,45.35,99.27,211.81,0,28,65,2.5,12,15
29-04-15,2.28,0.06,0.2,0.51,30.68,62.79,213.75,0,28.9,63,2,44,287
30-04-15,2.27,0.07,0.37,0.84,36.41,71.69,156.13,0,28.4,69,3.5,49,258
01-05-15,2.86,0.06,0.51,2.71,43.79,86.59,198.27,0,29.1,63,2,15,34
02-05-15,3.14,1.21,0.63,1.38,35.7,79.09,143.14,0,28.9,70,2.7,56,284
03-05-15,3.36,0,0.37,1.37,37.68,82.2,192.97,12,30.2,64,2,20,53
04-05-15,2.97,0,0.98,11.57,43.58,93.25,216.73,0,30.5,66,2,60,398
05-05-15,2.72,0.49,0.96,18.13,41.33,94.89,223.58,0,31,67,2,46,319
06-05-15,2.81,0,0.96,1.41,45.36,104.88,207.17,0,30.8,66,2.5,29,285
07-05-15,2.84,0,0.78,52.52,36.97,105,138.15,0,27.5,70,2.3,20,233
08-05-15,3.19,0,0.53,0.97,27.83,54,173.75,8,25.7,68,2.8,10,38
09-05-15,3.3,0,0.62,0.63,44.39,88.81,155.78,0,29.8,71,3.3,31,351
10-05-15,3.29,0,0.92,0.61,31.17,73.25,152.34,0,29.8,72,2.6,48,360
11-05-15,3.11,0,1.22,0.74,55.95,95.22,90.05,1,27,79,2,46,236
12-05-15,3.13,0.05,1.22,0.7,65.74,111.17,133.67,27,27.2,75,3,36,267
13-05-15,2.91,0,1.43,0.8,60.16,105.88,182.77,16,30.7,74,2,43,297
14-05-15,2.99,0,1.11,0.95,27.99,61.39,193.6,0,31.7,72,2.5,45,259
15-05-15,3.33,0,0.89,1.97,22.62,44.85,128.34,0,28.3,81,2.8,10,21
16-05-15,4.19,0.1,0.85,0.7,35.47,61.14,176.68,46,29.3,73,2,52,273
17-05-15,2.65,69.78,0.31,0.69,25.35,58.17,180.49,1,29.3,69,3.5,42,336
18-05-15,2.83,3.16,0.31,0.56,35.5,68.29,203.18,0,29.6,72,3.5,44,339
19-05-15,1.21,4.16,0.58,0.57,39.6,76.64,150.91,0,30.4,68,2.5,43,308
20-05-15,1.29,2.08,0.52,0.7,29.51,59.08,148.14,0,31.3,67,1.5,39,299
21-05-15,1.06,0,0.8,0.7,21.96,46.85,206.34,0,31,71,1.7,34,261
22-05-15,1.4,0.07,1.06,0.62,38.04,77.22,172.22,11,32.1,73,2,12,23
23-05-15,0.91,2.2,1,0.6,36.21,92.18,197.34,0,32,68,3.7,47,291
24-05-15,0.89,0,1.05,0.67,26.5,62.61,146.54,12,28.4,70,2.5,46,324
25-05-15,0.84,1.78,1.51,0.64,37.52,82.28,159.06,0,30.6,70,4,44,277
26-05-15,0.91,0.19,1.28,0.57,32.57,73.69,154,0,29.9,71,3,40,265
27-05-15,1.31,0.33,1.18,0.83,32.85,65.19,151.51,38,29,79,2.4,39,281
28-05-15,0.61,0.13,1.57,0.64,32.7,73.27,146.62,4,29.1,76,2,46,247
29-05-15,1.01,2.06,1.8,0.69,35.79,60.95,153.94,1,29.7,78,2,12,20
30-05-15,0.72,4.46,1.51,0.59,38.75,82.9,127.78,8,29.5,78,2,41,251
31-05-15,0.58,16.17,1.38,0.72,49.75,75.22,176.13,0,31.5,71,2.5,52,347
01-06-15,0.84,10.54,0.57,0.53,21.63,65.68,180.19,0,31.9,69,2.8,32,233
02-06-15,0.75,8.82,0.97,0.74,20.79,51.49,130.67,0,30.4,71,3,37,233
03-06-15,0.7,7.84,1.03,0.79,16.61,44.76,182.19,20,31.8,68,2,18,43
04-06-15,1.32,7,1.11,0.69,17.55,48.85,219.16,0,32.3,65,3,35,257
05-06-15,1.09,8.29,1.42,0.85,15.41,41.73,201.49,0,31.7,68,2,14,23
06-06-15,1.16,17.36,1.17,0.76,17.03,43.82,175.52,0,30.8,74,2.2,42,273
07-06-15,0.69,8.9,0.59,0.91,11.94,37.67,159.15,0,31.4,70,2.6,44,345
08-06-15,17.59,6.42,0.54,1.15,13,41.1,198.47,0,31.6,69,2.7,45,289
09-06-15,17.44,7.23,3.02,0.7,14.29,50.38,150.14,0,31.5,70,3.5,39,303
10-06-15,8.95,12.32,1.41,0.62,17.95,41.01,46.81,1,27.8,84,3,47,293
11-06-15,1.57,13.78,2.12,1,33.31,55.9,20.11,1,26,86,3,29,177
12-06-15,1.76,6.53,2.51,0.57,16.48,38.41,122.67,63,28.8,80,3,16,23
13-06-15,1.93,19.18,2.62,0.55,20.61,37.86,85.12,8,26.6,87,12,32,265
14-06-15,2.11,8.82,2.82,0.67,30.45,57.21,123.59,38,28.2,80,2.7,39,329
15-06-15,2.15,8.64,2.01,0.62,17.82,39.25,133.78,5,28.4,83,2,33,294
16-06-15,2.18,5.66,2.62,0.47,14.76,36.65,150.09,8,28.4,80,2,38,291
17-06-15,2.1,4.4,2.55,0.51,13.22,38.04,136.68,20,29.3,78,2.7,40,249
18-06-15,0.36,18.32,1.17,0.53,18.76,47.71,113.02,0,29.3,76,2,40,218
19-06-15,0.34,69.73,1.42,0.52,17.03,44.92,187.29,1,31,69,2,18,30
20-06-15,0.25,77.94,1.4,0.59,10.3,40.78,200.38,0,30.7,67,2.4,45,256
21-06-15,0.19,71.56,0.96,0.56,13.24,21.2,159.95,0,29.8,72,3,60,262
22-06-15,0.26,74.13,0.87,0.47,12.95,27.62,68.97,3,27.6,87,3.2,38,248
23-06-15,0.38,74.42,1.08,0.45,19.62,34.89,93.41,19,28.1,85,2,40,209
24-06-15,0.38,73.52,0.93,0.46,19.59,45.03,67.69,3,28.2,86,2,43,224
25-06-15,0.23,73.01,0.84,0.44,14.19,23.53,55.33,9,27,91,2,34,174
26-06-15,0.2,73.25,0.82,0.44,13.3,21.67,59.72,83,26.7,92,2.7,10,24
27-06-15,0.15,73.23,0.78,0.46,23.05,34.09,46.07,67,26.5,89,2.2,33,180
28-06-15,0.2,73.86,0.7,0.48,24.29,53.12,85.59,26,27.5,84,2,42,253
29-06-15,0.23,78.63,0.7,0.52,27.22,61.48,179.62,0,29.3,74,2,36,230
30-06-15,0.18,77.33,0.84,0.53,18.38,45.9,157.55,0,29.5,74,2,45,228
01-07-15,0.17,76.98,0.87,0.53,21.33,53.1,157.22,0,29.4,75,2,39,223
02-07-15,0.19,73.49,0.8,0.89,20.3,39.3,7.05,4,29.2,76,2.5,42,199
03-07-15,0.28,72.44,0.86,0.84,19.94,40.97,157.2,0,29.7,76,2.3,12,27
04-07-15,0.33,75.18,0.83,0.75,26.59,57.95,173.93,0,30.7,75,2,41,227
05-07-15,0.27,71.87,0.79,0.72,44.85,76.71,105.81,5,28.9,83,2,37,242
06-07-15,0.28,71.45,0.59,0.63,44.45,80.63,163.24,1,30.7,75,2,41,223
07-07-15,0.21,72.52,1.65,0.63,27.78,59.99,112.81,0,29.8,78,2,48,215
08-07-15,0.25,73.14,1.76,0.6,13.06,24.42,110.82,29,28.4,83,2.5,40,212
09-07-15,0.24,71.35,0.94,0.5,14.22,22.56,34.78,36,26.6,90,2.5,31,153
10-07-15,0.3,69.36,1.12,0.47,27.4,47.19,47.34,40,27.1,90,3,9,16
11-07-15,0.44,72.37,0.78,0.51,33.5,70.16,147.88,38,30.3,77,2,31,178
12-07-15,0.37,72.07,0.73,0.57,25.65,56.33,141.02,0,30.2,76,3,46,223
13-07-15,0.3,71.66,0.75,0.55,29.39,63.76,150.32,0,31.5,75,2,21,185
14-07-15,0.35,71.4,0.85,0.61,33.66,68.56,132.7,0,31.1,77,2.5,28,134
15-07-15,0.37,72.09,0.97,0.57,24.28,56.64,13.2,13,27.2,90,0,14,19
16-07-15,0.45,73.76,0.78,6.46,17.05,39.65,105.08,63,28.2,84,0,22,95
17-07-15,0.36,72,0.81,0.69,15.82,48.11,97.87,14,27.3,87,2,14,19
18-07-15,0.5,70.14,1.1,0.63,18.9,43.86,148.4,50,26.8,90,0,6,20
19-07-15,0.76,73.54,1.38,4.27,23.13,46.01,103.09,90,26.1,92,2,11,15
20-07-15,0.72,72.56,1.27,3.98,16.3,41.67,93.61,33,26.7,91,2,32,121
21-07-15,0.74,72.44,0.99,3.1,21.18,26.31,180.47,44,28,88,2,46,172
22-07-15,0.2,67.71,1.21,4.02,19.92,38.05,126.62,4,27.6,85,2,41,33
23-07-15,0.44,61.99,1.62,0.45,13.59,25.11,183.47,2,29,79,2.5,57,234
24-07-15,0.58,65.56,1.33,0.51,17.61,28.1,57.76,12,27.3,91,2,13,26
25-07-15,0.68,68.68,1,0.51,10.72,20,136.26,72,26.9,87,2,44,189
26-07-15,0.8,89.41,0.66,0.5,5,16.84,136.85,1,27,76,3,56,330
27-07-15,0.68,94.35,0.7,0.49,8.51,19.94,50.48,27,26,86,3.5,53,268
28-07-15,0.46,108.84,0.87,0.51,10.31,17.07,153.28,19,28,79,2.7,57,301
29-07-15,0.71,99.48,1.13,0.57,16.21,38.01,165.94,13,31,67,2.8,49,287
30-07-15,0.74,119.46,1.04,0.6,8.64,27.71,143.21,0,30,66,4,38,270
31-07-15,0.44,102.85,1.22,0.52,12.89,17.84,34.85,13,25.2,93,4.5,9,22
01-08-15,0.88,60.07,1.26,0.46,14.18,21.51,125.37,74,26.6,88,2.6,38,238
02-08-15,1.07,0,0.58,0.49,27.51,46.4,80,46,27.8,84,2.6,38,234
03-08-15,1.15,0,0.53,0.55,26.66,55.82,129.61,21,29,79,2,42,256
04-08-15,1.05,0,0.53,0.57,25.75,60.66,149.14,10,29.8,77,3,52,306
05-08-15,1.09,0,0.57,0.61,21.86,54.99,172.02,0,30.5,73,2,46,334
06-08-15,1.18,0,0.65,0.57,22.23,64.78,110.03,0,30.4,75,0,44,267
07-08-15,1.29,0,0.73,0.55,23.14,61.75,83.33,0,29.4,83,0,6,151
08-08-15,1.28,0,0.71,0.54,17.73,61.98,119.96,2,30.1,75,2,48,155
09-08-15,1.15,0,0.63,0.55,19.54,52.95,128.95,0,30.7,72,0,39,335
10-08-15,1.07,0,0.54,0.57,16.08,58.06,122.05,0,30.7,72,2,46,328
11-08-15,1.11,0,0.61,0.4,11.38,51.34,158.03,0,30.6,73,2,38,303
12-08-15,1.28,0,0.64,0.32,18.44,46.44,124.26,0,30.1,74,2,38,274
