Date,SO2,NO2,CO,O3,PM2.5,PM10,SolarRad,Rainfall,Temp,Humidity,WindSpeed,IndoorPatient
13-06-18,1.43,26.12,0.47,7.93,36.7,66.25,474.66,58,29.2,87,3.5,20
14-06-18,1.83,28.05,0.12,7.18,63.53,95.71,484.37,0,31.8,80,3,24
15-06-18,1.57,31.26,0.59,5.6,69.02,102.85,483.76,0,29.6,83,7,13
16-06-18,1.07,26.06,0.57,11.05,36.38,48.77,465.4,8,27.7,79,4.7,5
17-06-18,1.13,28.8,0.23,7.9,46.99,65.63,475.61,1,30.2,79,2.8,30
18-06-18,1.75,27.22,0.82,7.35,53.65,64.05,479.16,1,31.4,80,3,33
19-06-18,1.87,36.13,2.59,7.23,48.17,61.98,454.27,0,26.5,85,3,47
20-06-18,1.41,34.1,3.11,6.08,52.99,69.08,467.04,8,30.2,77,5,55
21-06-18,0.46,31.5,1.76,5.44,42.4,57.52,476.96,0,30.8,77,3,48
22-06-18,0.86,29.21,2.5,4.55,26.2,37.43,482.7,1,30.7,75,4.3,20
23-06-18,1.16,32.03,2.69,3.77,26.97,38.6,490.86,0,28.2,88,3,63
24-06-18,1.83,29.34,2.34,6.24,48.34,62.46,491.53,62,29.4,83,4.7,64
25-06-18,1.39,25.19,1.72,4.13,36.56,49.02,486.96,0,27.8,89,5,57
26-06-18,1.52,22.63,1.3,4.52,51.79,64.43,490.63,31,29.5,77,4,75
27-06-18,1.9,21.91,0.84,2.3,52.99,60.73,489.57,3,28.6,79,4,52
28-06-18,1.73,23.14,0.56,17.2,29.51,65.48,482.89,12,28.6,80,4.2,49
29-06-18,1.94,23.01,1.15,12.21,33.92,66.67,483.89,4,29.7,76,3.9,15
30-06-18,1.29,23.65,1.34,12.99,27.58,57.49,486.31,0,29.9,78,5.4,52
01-07-18,1.79,1.03,0.67,6.94,28.99,57.87,416.04,0,30.1,76,5,45
02-07-18,1.98,29.12,2.08,13.13,28.4,41.04,375,1,29.1,81,3,49
03-07-18,1.98,24.52,0.72,12.92,23.6,32.2,375,23,27.2,92,3,47
04-07-18,2.03,31.53,1.1,11.61,32.86,51.8,375,43,27.5,91,3.3,46
05-07-18,2.02,31.19,2.51,8.62,37.02,56.79,374.98,7,29.5,82,3.3,56
06-07-18,2.26,23.06,2.59,8.84,47.71,74.52,531.84,0,30.4,78,3,19
07-07-18,2.17,29.66,0.84,4.55,34.99,54.61,411.3,0,30.8,72,3,50
08-07-18,2.24,27.17,2.57,3.24,45,78.65,437.96,0,29.9,77,5.3,54
09-07-18,2.07,21.39,4.54,5.01,42.04,74.65,458.9,3,29.2,80,4.5,52
10-07-18,1.99,9.12,1.6,3.28,43.58,69.53,446.73,1,29.7,79,4.7,51
11-07-18,2.01,11.75,4.56,3.61,48.1,84.52,435.09,0,30.2,76,3,50
12-07-18,2.2,7.45,5.74,4.39,43.2,55.34,445.85,9,30.2,79,3,43
13-07-18,1.84,30.58,0.62,3.5,45.08,66.82,456.83,9,30.4,78,3,8
14-07-18,1.86,28.83,0.57,1.46,46.28,71.39,453.15,1,31.1,73,2.8,50
15-07-18,2,30.18,1.09,2.38,39.38,61.45,465.2,0,30,79,3.3,53
16-07-18,0.47,31.34,1.29,2.54,23.95,42.88,454.99,3,29.7,78,5,50
17-07-18,1.48,29.66,2.54,2.56,35.48,59.1,436.3,5,28.6,86,4,51
18-07-18,2.06,15.14,0.71,3.57,39,73.36,448.86,24,30.8,76,5,45
19-07-18,2.07,35.12,0.29,4.98,50.26,78.11,441.46,0,33,72,0,56
20-07-18,2.12,51.13,1.42,4.5,59.16,95.63,446.71,0,31.1,73,3,25
21-07-18,2.08,28.3,2.85,2.38,41.57,53.27,442.01,3,28.7,83,3.8,47
22-07-18,2.04,26.23,1.3,2.63,40.41,57.83,428.31,15,29.1,87,4,62
23-07-18,2.47,24.6,0.14,2.85,47.99,64.4,417.06,23,27.3,89,4,55
24-07-18,2.14,23.01,2.78,3.1,101.38,101.41,418.49,55,27.1,93,4,35
25-07-18,2.02,17.19,0.6,2.56,27.19,37.58,426.16,60,27.4,90,3,59
26-07-18,2.2,18.7,1.38,2.45,28.87,42.28,416.76,39,27.2,90,3,51
27-07-18,2.11,18.62,0.11,2.33,39.84,51.69,417.55,10,28,90,3,17
28-07-18,2.17,20.68,0.08,3.41,34.21,45.09,393.33,10,27.8,89,3,62
29-07-18,2.32,21.69,0.12,3.55,37.44,69.36,383.34,4,28.9,82,3,70
30-07-18,2.01,22.22,1.78,4.03,41.03,71.87,375.75,0,28.8,83,2,45
31-07-18,2.07,25.16,0.14,3.29,49.29,86.54,371.42,6,29.4,79,2,52
01-08-18,2.04,20.52,0.14,5.97,38.33,52.15,334.14,3,28.4,83,2.5,56
02-08-18,2.15,19.03,2.49,3.67,54.1,67.82,288.96,25,27.6,88,2.5,52
03-08-18,2.06,18.75,0.63,4.38,56.05,74.64,273.12,25,28.5,83,3,22
04-08-18,2.02,19.66,1.14,5.94,52.43,74.8,375.52,0,28.8,87,0,45
05-08-18,2.08,21.68,2.17,6.32,77.41,108.9,381.1,5,29.1,85,3,44
06-08-18,2.02,25.46,0.37,6.88,72.51,86.49,372.3,19,29.5,82,3,55
07-08-18,2.04,20.19,0.28,3.97,36.42,64.95,351.51,12,30,72,3.7,47
08-08-18,1.98,58.65,0.18,3.22,57.23,89.73,297.33,0,30,74,4.3,51
09-08-18,2.07,56.55,0.77,3.19,54.89,96.83,304.11,0,29.6,78,5,53
10-08-18,2.12,53.72,0.19,3.52,38.31,64.54,301.27,0,30.8,72,2,17
11-08-18,2.09,15.21,0.88,4.66,38.07,65.68,292.09,0,30.6,74,3.7,70
12-08-18,1.79,22.21,0.47,3.31,38.22,63.29,394.42,0,29,83,2,55
13-08-18,2.03,25.59,0.16,7.28,42.06,72.39,489,9,31,73,3,52
14-08-18,2.15,24.09,1.65,11.74,32.96,59.59,489.94,2,31.3,71,5,46
15-08-18,1.96,24.56,0.17,14.03,38.88,64.29,491.69,3,31.3,68,5.3,19
16-08-18,1.94,23.38,0.15,12.79,40.03,76.73,487.67,0,30.6,72,3.5,45
17-08-18,1.93,32.18,7.19,11.88,36.08,52.88,451.08,1,30.6,76,3,17
18-08-18,1.94,18.98,0.18,13.56,47.74,63.25,484.73,2,32,73,3,48
19-08-18,1.95,16.12,0.13,9.71,43.14,57.29,488.15,1,30.2,77,4,40
20-08-18,1.9,16.27,1.68,9.41,31.79,45.39,499.14,10,29.4,78,4.3,23
21-08-18,1.97,17.42,0.14,10.13,26.44,35.64,497.84,10,29.1,83,3.5,14
22-08-18,1.93,15.63,0.22,12.33,20.94,29.54,469.85,0,30,80,3.5,9
23-08-18,2.04,14.38,0.15,14.44,24.12,23.41,477.57,2,29.9,81,3.5,20
24-08-18,1.92,36.44,0.39,5.74,32.83,55.43,493.87,6,29.6,81,3.7,17
25-08-18,1.98,36.35,2.66,5.87,32.99,64.18,508.23,0,30.1,76,3.7,58
26-08-18,2.02,33.98,1.96,4.73,33.64,62.53,513.43,2,29.9,77,3,51
27-08-18,1.97,36.13,1.05,11.36,31.98,45.8,479.77,2,29.4,76,5,67
28-08-18,1.83,23.7,0.18,11.17,26.64,42.29,496.83,0,29.5,79,3.3,48
29-08-18,1.89,22.74,0.19,7.96,34.29,50.56,480.25,0,29,82,2,45
30-08-18,1.95,19.03,0.61,5.61,36.26,54.56,489.92,2,29.7,80,2,54
31-08-18,1.77,31.37,2.99,5.43,20.32,28.58,498.87,0,30.7,75,4.3,15
01-09-18,1.94,13.2,0.06,2.23,29.23,49.07,490.04,2,29.9,76,3.8,75
02-09-18,1.98,8.08,0.13,1.8,36.29,48.8,482.2,0,28.3,86,3,27
03-09-18,1.81,7.03,0.08,1.9,48.17,63.28,485.51,15,29.7,80,3.7,69
04-09-18,2.18,12.16,0.68,1.92,47.5,55.68,477.54,0,29.5,83,3.7,57
05-09-18,1.95,12.87,0.15,1.97,51.29,62.33,482.39,4,29.8,74,4.3,45
06-09-18,2.05,13.73,1.38,2.12,38.72,51.87,476.23,0,29.2,72,8.7,48
07-09-18,1.97,11.04,0.05,2.15,40.97,53.12,478.22,0,29.3,79,5.8,17
08-09-18,2,11.66,0.16,2.8,45.42,73.95,482.26,0,30.3,73,2.7,64
09-09-18,1.9,10.81,0.09,3.79,37.33,58.28,486.21,0,30.2,73,2.3,64
10-09-18,2,10.68,0.28,3.37,46.01,60.28,488.94,0,29.7,75,3,44
11-09-18,1.99,11.58,0.07,4.8,30.96,66.38,485.35,0,29.1,80,4,70
12-09-18,2.3,13.19,0.15,4.61,50.36,57.66,475.27,1,29.4,84,2,36
13-09-18,2.05,12.68,0.07,2.42,67.95,93.11,464.59,15,27.9,90,3,51
14-09-18,1.97,8.38,0.08,2.71,65.23,84.55,452.33,3,28.5,84,3,10
15-09-18,2.03,19.75,0.25,4.66,73.2,104.49,469.44,0,30.1,77,5,70
16-09-18,1.99,19.69,0.08,3.28,74.63,118.03,484.51,0,30.7,70,3,64
17-09-18,2.12,25.96,0.22,5.07,67.69,105.6,483.08,0,31.6,70,0,61
18-09-18,1.95,11.55,0.08,3.2,92.29,134.43,481.31,0,32.1,69,0,55
19-09-18,1.95,11.78,0.11,3.54,77.57,110.85,484.48,0,31.8,70,5,47
20-09-18,2,10.73,0.56,3.45,35.73,49.41,470.95,23,28.9,80,4,55
21-09-18,1.99,9.18,0.13,2.57,23.77,38.87,466.04,2,28.2,79,5,21
22-09-18,2.11,8.71,0.06,2.84,48.46,64.87,468.72,6,28.5,84,3,46
23-09-18,1.96,8.86,0.15,3.43,44.91,57.59,470.99,3,29.7,78,3,50
24-09-18,2.02,10.21,1.12,4.84,50.24,70.71,481.08,0,30.4,74,3.5,44
25-09-18,2.06,11.09,0.15,2.94,51.47,69.04,465.58,0,29.7,79,4,47
26-09-18,2.08,7.36,0.07,2.62,40.01,40.34,478.52,0,30.1,77,3,54
27-09-18,2.09,11.96,1.86,3.62,78.28,104.65,465.12,0,28.4,86,3,60
28-09-18,1.93,8.23,0.99,3.15,119.91,157.7,479.66,2,30.5,75,0,7
29-09-18,1.99,7.26,0.35,3.49,103.65,140.28,463.32,0,30.4,77,5,48
30-09-18,1.98,4.76,0.08,3.97,82.98,122.27,477.09,0,31.4,66,3,45
01-10-18,2.99,11.38,0.93,4.37,94.33,147.33,486.59,0,30.3,61,5,75
02-10-18,4.32,12.81,0.38,6.55,81.55,127.61,475.38,0,30.6,58,3,50
03-10-18,3.24,15.49,0.35,6.17,83.95,128.41,470.22,0,31.1,62,3,48
04-10-18,4.55,15.72,0.29,3.68,110.94,162.17,478.41,0,29,74,5,49
05-10-18,1.13,25.82,0.89,3.06,147.09,248.07,489.06,0,29.3,71,3,21
06-10-18,1.49,13.54,0.69,4.63,130.94,183.49,469.02,0,28.4,73,5,57
07-10-18,5.39,27.65,0.64,3.65,107.22,159.86,464.12,0,29.4,69,4,58
08-10-18,10.32,62.24,0.23,2.74,115.6,178.8,470.49,0,29.7,62,4,48
09-10-18,3.27,136.18,1.29,3.63,62,85.09,474.69,0,28.3,73,4,53
10-10-18,1.79,80.36,0.41,2.03,33.39,57.17,475.67,0,25.7,84,3.3,47
11-10-18,1.55,26.82,0.15,4.59,22.96,35.37,472.7,1,25.2,86,5.3,48
12-10-18,1.21,25.82,0.97,7.05,35.93,52.84,451.6,1,24.6,92,3,18
13-10-18,2.49,27.69,1.71,8.85,47.99,69.69,456.58,24,24.6,90,4.5,47
14-10-18,6.74,32.18,1.29,13.11,41.76,67.22,465.43,15,25.2,83,5,47
15-10-18,1.83,33.92,0.25,9.3,84.79,136.98,469.49,0,27.1,75,4.5,43
16-10-18,2.95,74.23,2.7,11.75,103.01,162.73,476.03,0,27.2,68,2,48
17-10-18,2.87,36.93,1.21,12.05,111.56,183.85,483.44,0,26.6,67,3,55
18-10-18,2.05,29.08,0.39,15.06,114.58,185.28,487.47,0,27.3,67,0,41
19-10-18,6.49,29.19,2.55,14.6,133.87,214.66,483.43,0,27.8,72,3,17
20-10-18,17.19,34.22,1.46,11.73,151.81,231.17,480.91,0,27.6,76,0,63
21-10-18,39.72,42.51,1,8,104.65,255.9,374.64,0,27.6,68,3,60
22-10-18,36.75,38.78,0.9,11.82,31.72,169.1,411.33,0,27.7,71,5,61
23-10-18,31.01,44.6,0.85,7.68,19.08,156.66,471.67,0,27.1,71,3,51
24-10-18,34.4,45.83,1.16,8.25,8.21,152.02,476.94,0,27.1,67,3,66
25-10-18,51.45,45.69,2.41,8.92,30.29,153.4,437.51,0,27.1,58,3,48
26-10-18,41.88,41.2,1.57,12.8,91.57,150.55,463.36,0,26.6,62,3,19
27-10-18,33.75,35.12,4.13,14.14,42.25,126.85,435.55,0,27.5,61,3,56
28-10-18,58.59,26.37,0.99,15.11,43.6,63.76,451.69,1,23.2,84,6.5,53
29-10-18,30.11,32.49,1.86,13.69,33.7,62.01,454.11,3,23.7,82,3.5,45
30-10-18,28.11,33.6,1.41,14.53,54.1,87.55,462.7,0,25.6,78,3,59
31-10-18,16.57,35.7,0.82,12.19,62.41,95.99,460.28,0,26.8,74,3,37
01-11-18,2.09,34.34,1.49,4.97,68.07,108.18,474.01,0,27.4,69,3,56
02-11-18,2.12,37.55,4.02,3.79,110.74,169.49,487.96,0,26.8,75,3,14
03-11-18,1.99,33.41,2.08,6.54,70.12,103.74,491.65,0,27.3,75,3,50
04-11-18,1.95,25.81,1.47,10.93,61.34,88.93,484.5,0,27.5,73,2,53
05-11-18,1.75,39.03,1.47,11.54,51.34,75.55,446.5,0,27.6,72,2.5,54
06-11-18,3.11,50.63,2.92,7.87,74.71,120.13,421.85,0,25.7,83,2,41
07-11-18,0.63,46.17,1.22,6.4,116.16,178.57,411.82,13,24.6,79,3,59
08-11-18,0.99,49.54,0.07,5.02,100.39,159.57,429.67,0,24.8,65,3,50
09-11-18,0.42,45.59,2.81,6.9,119.41,187.42,439.88,0,23.3,73,3,15
10-11-18,38.16,52.76,1.32,5.29,204.23,317.11,447.69,0,23.1,69,0,40
11-11-18,0.53,55.7,0.69,5.83,135.83,222.18,445.1,0,23.5,69,3,55
12-11-18,6.94,64.64,0.24,4.35,128.3,160.13,443.97,0,24.4,69,3,48
13-11-18,4.11,88.83,0.17,3.79,95.01,154.61,444.43,0,23.9,71,3,55
14-11-18,51.53,59.48,0.08,6.05,157.44,246.67,454.11,0,23.8,73,0,43
15-11-18,1.62,60.95,1.36,11.38,186.49,298.25,449.71,0,24.8,73,0,33
16-11-18,5.29,57.62,1.49,11.93,129.65,200.26,442.67,0,25.2,63,3,13
17-11-18,1.08,92.92,0.08,14.12,116.05,192.23,442.99,0,24.8,62,3.3,55
18-11-18,0.91,64.15,0.11,4.82,118.67,217.44,441.26,0,23.2,61,3,49
19-11-18,11.73,53.36,0.08,3.46,126.47,224.59,434.83,0,23,63,3,44
20-11-18,82,95.09,4.13,5.56,122.57,239.97,433.75,0,22.4,69,3,63
21-11-18,8.51,54.49,0.08,6.85,99.57,219.14,434.8,0,22.4,70,4,7
22-11-18,39.8,131.83,0.95,6.53,104.06,153.87,434.13,0,22.7,69,3,46
23-11-18,17.89,23.95,0.05,8.71,110.5,154.71,431.36,0,22.7,66,3,16
24-11-18,2.05,18.04,0.2,4.71,99.97,138.89,431.67,0,22.5,72,0,54
25-11-18,0.88,5.75,3.42,6.78,81.01,117.97,436.08,0,22.6,70,4,52
26-11-18,0.62,23.07,2.86,8.79,83.56,123,433.96,0,23.6,63,3,50
27-11-18,9.37,0.21,0.11,10.83,46.09,68.92,432.64,0,24.8,58,4,58
28-11-18,0.29,40.07,0.09,9.93,56.76,87.04,433.57,0,23.6,61,3,54
29-11-18,0.71,39.56,0.08,10.42,91.82,139.56,434.51,0,23.1,62,3,51
30-11-18,33.9,36.12,0.09,8.77,80.98,118.97,435.55,0,22.5,64,0,6
01-12-18,1.35,43.67,0.1,6.79,164.22,225.7,437.04,0,22.2,63,3,40
02-12-18,5.25,34.04,1.61,10.4,132.05,180.96,438.46,0,21.9,63,3,51
03-12-18,1.88,31.2,1.9,6.3,114.71,148.53,439.28,0,22.1,62,3,48
04-12-18,3.56,26.99,0.07,7.15,124.44,170.31,439.66,0,22.5,63,3,44
05-12-18,6.3,34.86,0.12,7.7,120.26,159.1,435.11,0,22.7,59,3,49
06-12-18,3.02,41.2,0.94,8.14,150.38,191.98,422.21,0,21.3,68,0,52
07-12-18,4.02,34.99,2.25,8.08,147.08,187.83,419.95,0,21.2,63,2,16
08-12-18,2.93,51.33,2.04,5.53,149.67,194.49,429.02,0,21.5,64,3,60
09-12-18,0.6,35.65,0.08,1.84,122.7,169.48,429.82,0,21.2,68,3,60
10-12-18,2.02,33.68,0.1,3.3,145.02,199.98,411.48,0,20.3,69,0,49
11-12-18,3.66,29.41,0.28,3.42,176.95,234.45,404.28,0,21.3,64,2.5,56
12-12-18,4.36,19.23,0.65,5.7,173.4,233.98,406.34,0,21.2,69,3,59
13-12-18,5.64,30.72,0.14,3.45,148.35,198.2,405.66,0,22.2,66,3,59
14-12-18,3.07,38.26,0.14,1.93,133.42,178.27,394.42,0,22.6,62,3,11
15-12-18,3.12,40.58,2.34,1.95,138.64,185.31,385.67,0,21.7,58,3,52
16-12-18,2.9,39.79,0.08,1.87,147.2,186.48,389.72,0,22.3,64,3,18
17-12-18,3.52,45.43,0.11,2.99,129.24,154.59,393.89,0,20,84,3,45
18-12-18,9.71,39.89,0.05,1.95,55.76,91.65,402.68,12,18,88,2.5,43
19-12-18,6.62,23.08,0.13,4.65,48.04,72.68,404.78,1,16.7,89,4,48
20-12-18,4.93,21.1,1.9,6.37,103.81,141.07,403.01,0,17.1,85,3,48
21-12-18,3.52,6.09,0.76,2.17,104.35,132.28,405.61,0,19.3,72,3,18
22-12-18,1.9,6.5,0.79,2.43,142.17,179.16,397.94,0,19.9,69,4.3,55
23-12-18,2.02,1.99,0.78,3.56,140.67,176.65,404.31,0,19.8,72,0,54
24-12-18,1.55,2.71,0.75,2.15,145.94,177.43,416.5,0,20.4,67,3,61
25-12-18,3.93,2.64,0.8,2.58,146.9,316.67,418.94,0,19.5,63,3,28
26-12-18,2.61,5.67,0.72,2.44,153.33,427.36,425.06,0,19.2,57,3,49
27-12-18,2.23,16.67,0.65,3.48,142.14,178.64,423.39,0,18.8,56,3,39
28-12-18,1.89,22.17,0.73,4.87,122.22,162.14,410.21,0,17.9,43,3,17
29-12-18,2.11,27.58,0.74,7.01,117.56,160.3,391.13,0,17.5,51,3,31
30-12-18,2.15,26.76,0.7,9.37,111.88,145.27,393.64,0,18.2,66,5,11
31-12-18,2.53,22.14,0.73,7.01,107.16,151.43,396.83,0,19.5,63,3,34
